,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,title
6647,0.758,0.668,11,-4.249,0,0.0431,0.0153,0.169,0.642,0.297,128.08,audio_features,51KnKliDXRgt1SVF3jefWK,spotify:track:51KnKliDXRgt1SVF3jefWK,https://api.spotify.com/v1/tracks/51KnKliDXRgt1SVF3jefWK,https://api.spotify.com/v1/audio-analysis/51KnKliDXRgt1SVF3jefWK,260676,4,bigroom,You
6648,0.508,0.87,7,-2.02,1,0.321,0.00435,0.00018,0.661,0.708,127.965,audio_features,2FBWraQveQ9EjEzHam95Up,spotify:track:2FBWraQveQ9EjEzHam95Up,https://api.spotify.com/v1/tracks/2FBWraQveQ9EjEzHam95Up,https://api.spotify.com/v1/audio-analysis/2FBWraQveQ9EjEzHam95Up,217522,4,bigroom,Gorilla
6649,0.448,0.856,5,-3.162,0,0.0537,0.0211,2e-05,0.2,0.511,127.977,audio_features,5cImOblhS97lw6MvbPupUu,spotify:track:5cImOblhS97lw6MvbPupUu,https://api.spotify.com/v1/tracks/5cImOblhS97lw6MvbPupUu,https://api.spotify.com/v1/audio-analysis/5cImOblhS97lw6MvbPupUu,169102,4,bigroom,Strong
6650,0.684,0.941,11,-2.971,0,0.0526,0.00942,1.28e-05,0.13,0.252,125.999,audio_features,7nQgBpoTzmbEPw9EpZwCNN,spotify:track:7nQgBpoTzmbEPw9EpZwCNN,https://api.spotify.com/v1/tracks/7nQgBpoTzmbEPw9EpZwCNN,https://api.spotify.com/v1/audio-analysis/7nQgBpoTzmbEPw9EpZwCNN,161071,4,bigroom,Never Tired Of You
6651,0.52,0.958,4,-2.671,0,0.474,0.00407,0.169,0.164,0.256,127.907,audio_features,3Sqk8YYMHkLdBiihWCQFYZ,spotify:track:3Sqk8YYMHkLdBiihWCQFYZ,https://api.spotify.com/v1/tracks/3Sqk8YYMHkLdBiihWCQFYZ,https://api.spotify.com/v1/audio-analysis/3Sqk8YYMHkLdBiihWCQFYZ,176250,4,bigroom,Mandala (feat. Mitika) - Official Sunburn 2016 Anthem Extended
6652,0.684,0.975,6,-2.574,0,0.0627,0.00167,0.294,0.35,0.0647,128.029,audio_features,70fhCjFOQrWtAHMUC5nbe9,spotify:track:70fhCjFOQrWtAHMUC5nbe9,https://api.spotify.com/v1/tracks/70fhCjFOQrWtAHMUC5nbe9,https://api.spotify.com/v1/audio-analysis/70fhCjFOQrWtAHMUC5nbe9,159375,4,bigroom,Rich Man - Radio Edit
6653,0.83,0.822,7,-1.443,1,0.0387,0.0933,0.0975,0.118,0.525,127.971,audio_features,5IqNquMkbkioRluMub6Mup,spotify:track:5IqNquMkbkioRluMub6Mup,https://api.spotify.com/v1/tracks/5IqNquMkbkioRluMub6Mup,https://api.spotify.com/v1/audio-analysis/5IqNquMkbkioRluMub6Mup,199687,4,bigroom,Em Oi Cu Vui
6654,0.735,0.9,5,-4.995,0,0.0563,0.0298,0.0388,0.155,0.548,130.064,audio_features,6dcpqQeKIf1gRLaqSildie,spotify:track:6dcpqQeKIf1gRLaqSildie,https://api.spotify.com/v1/tracks/6dcpqQeKIf1gRLaqSildie,https://api.spotify.com/v1/audio-analysis/6dcpqQeKIf1gRLaqSildie,277002,4,bigroom,Throw It Up
6655,0.553,0.902,5,-3.444,0,0.0703,0.00871,0.000171,0.355,0.633,149.987,audio_features,5iFCdVNg0X6ElfYAsd7RiE,spotify:track:5iFCdVNg0X6ElfYAsd7RiE,https://api.spotify.com/v1/tracks/5iFCdVNg0X6ElfYAsd7RiE,https://api.spotify.com/v1/audio-analysis/5iFCdVNg0X6ElfYAsd7RiE,195200,4,bigroom,Out Of This Town
6656,0.638,0.964,2,-5.591,1,0.116,0.00193,0.679,0.316,0.0562,128.076,audio_features,6qxlfcGFy7TVQTnrhv6YmB,spotify:track:6qxlfcGFy7TVQTnrhv6YmB,https://api.spotify.com/v1/tracks/6qxlfcGFy7TVQTnrhv6YmB,https://api.spotify.com/v1/audio-analysis/6qxlfcGFy7TVQTnrhv6YmB,151875,4,bigroom,Inferno
6657,0.624,0.984,2,-3.496,1,0.0639,0.00354,0.33,0.2,0.0598,128.092,audio_features,2tOVPOp7vjoq2nonNFQJO6,spotify:track:2tOVPOp7vjoq2nonNFQJO6,https://api.spotify.com/v1/tracks/2tOVPOp7vjoq2nonNFQJO6,https://api.spotify.com/v1/audio-analysis/2tOVPOp7vjoq2nonNFQJO6,171693,4,bigroom,Invisible Children
6658,0.643,0.817,4,-3.506,0,0.0472,0.0164,0.00239,0.126,0.381,128.119,audio_features,5hvoedbyY9mLFsaxxP5oi7,spotify:track:5hvoedbyY9mLFsaxxP5oi7,https://api.spotify.com/v1/tracks/5hvoedbyY9mLFsaxxP5oi7,https://api.spotify.com/v1/audio-analysis/5hvoedbyY9mLFsaxxP5oi7,184697,4,bigroom,Fireflies (feat. Luciana)
6659,0.585,0.969,7,-3.33,1,0.0931,0.00146,0.782,0.111,0.0694,128.022,audio_features,4FVcGYFGstfGbL4aZZkqIc,spotify:track:4FVcGYFGstfGbL4aZZkqIc,https://api.spotify.com/v1/tracks/4FVcGYFGstfGbL4aZZkqIc,https://api.spotify.com/v1/audio-analysis/4FVcGYFGstfGbL4aZZkqIc,255000,4,bigroom,Dead Mans Hand
6660,0.56,0.947,2,-3.098,0,0.131,0.123,0.0467,0.327,0.238,128.011,audio_features,2NkSlJkJ94crisGOaI1YWQ,spotify:track:2NkSlJkJ94crisGOaI1YWQ,https://api.spotify.com/v1/tracks/2NkSlJkJ94crisGOaI1YWQ,https://api.spotify.com/v1/audio-analysis/2NkSlJkJ94crisGOaI1YWQ,195000,4,bigroom,Festival of Lights
6661,0.668,0.94,5,-3.778,1,0.164,0.000251,0.00444,0.515,0.299,128.041,audio_features,0TMLYUW7GkjkEwQuKMqkBq,spotify:track:0TMLYUW7GkjkEwQuKMqkBq,https://api.spotify.com/v1/tracks/0TMLYUW7GkjkEwQuKMqkBq,https://api.spotify.com/v1/audio-analysis/0TMLYUW7GkjkEwQuKMqkBq,206250,4,bigroom,Kolkata
6662,0.414,0.926,1,-5.12,1,0.0633,0.000418,0.597,0.297,0.233,127.959,audio_features,3bbyKErPpHWMKafBQpiSLR,spotify:track:3bbyKErPpHWMKafBQpiSLR,https://api.spotify.com/v1/tracks/3bbyKErPpHWMKafBQpiSLR,https://api.spotify.com/v1/audio-analysis/3bbyKErPpHWMKafBQpiSLR,181684,4,bigroom,The Serpent
6663,0.676,0.949,8,-4.5,0,0.0966,0.0122,0.195,0.13,0.285,128.089,audio_features,4MRkURsWDPSTvx5WcxyFNG,spotify:track:4MRkURsWDPSTvx5WcxyFNG,https://api.spotify.com/v1/tracks/4MRkURsWDPSTvx5WcxyFNG,https://api.spotify.com/v1/audio-analysis/4MRkURsWDPSTvx5WcxyFNG,204844,4,bigroom,Divination
6664,0.756,0.984,4,-3.597,1,0.0725,0.00373,0.472,0.0481,0.57,128.044,audio_features,3LTP6ngHOwMLIrfJBDzdWp,spotify:track:3LTP6ngHOwMLIrfJBDzdWp,https://api.spotify.com/v1/tracks/3LTP6ngHOwMLIrfJBDzdWp,https://api.spotify.com/v1/audio-analysis/3LTP6ngHOwMLIrfJBDzdWp,166890,4,bigroom,Block
6665,0.596,0.944,1,-4.813,1,0.123,0.0202,0.011,0.186,0.416,150.073,audio_features,735f5J0cA4VqAyxmsARit0,spotify:track:735f5J0cA4VqAyxmsARit0,https://api.spotify.com/v1/tracks/735f5J0cA4VqAyxmsARit0,https://api.spotify.com/v1/audio-analysis/735f5J0cA4VqAyxmsARit0,157615,4,bigroom,Bounce (feat. Snoop Dogg)
6666,0.875,0.929,5,-2.608,0,0.188,0.0139,0.00416,0.0942,0.509,126.013,audio_features,6YbT1i8K4r7TQs8rFbcxWS,spotify:track:6YbT1i8K4r7TQs8rFbcxWS,https://api.spotify.com/v1/tracks/6YbT1i8K4r7TQs8rFbcxWS,https://api.spotify.com/v1/audio-analysis/6YbT1i8K4r7TQs8rFbcxWS,165738,4,bigroom,Bonkers
6667,0.601,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.958,audio_features,4gxukDJiwApNEgVIh4pHgT,spotify:track:4gxukDJiwApNEgVIh4pHgT,https://api.spotify.com/v1/tracks/4gxukDJiwApNEgVIh4pHgT,https://api.spotify.com/v1/audio-analysis/4gxukDJiwApNEgVIh4pHgT,148125,4,bigroom,WOW
6668,0.827,0.714,2,-7.751,1,0.0554,0.00643,4.52e-06,0.0783,0.122,128.03,audio_features,0DBTrH6kBbF8CzNVcu5MQR,spotify:track:0DBTrH6kBbF8CzNVcu5MQR,https://api.spotify.com/v1/tracks/0DBTrH6kBbF8CzNVcu5MQR,https://api.spotify.com/v1/audio-analysis/0DBTrH6kBbF8CzNVcu5MQR,157500,4,bigroom,Pong Dance
6669,0.749,0.922,5,-3.968,0,0.0624,0.00212,0.223,0.0715,0.365,127.993,audio_features,63KCjeOeBni0Waop6xfqpf,spotify:track:63KCjeOeBni0Waop6xfqpf,https://api.spotify.com/v1/tracks/63KCjeOeBni0Waop6xfqpf,https://api.spotify.com/v1/audio-analysis/63KCjeOeBni0Waop6xfqpf,172266,4,bigroom,Reaction
6670,0.686,0.968,10,-2.89,0,0.139,0.00229,0.814,0.267,0.0394,137.941,audio_features,0Jzz7u4q12B1Tts7dwFJKp,spotify:track:0Jzz7u4q12B1Tts7dwFJKp,https://api.spotify.com/v1/tracks/0Jzz7u4q12B1Tts7dwFJKp,https://api.spotify.com/v1/audio-analysis/0Jzz7u4q12B1Tts7dwFJKp,135756,4,bigroom,Are You Ready
6671,0.783,0.927,5,-3.29,1,0.0766,0.0708,0.00066,0.292,0.567,125.993,audio_features,0kzIXCcyEAM4C58reHXnOm,spotify:track:0kzIXCcyEAM4C58reHXnOm,https://api.spotify.com/v1/tracks/0kzIXCcyEAM4C58reHXnOm,https://api.spotify.com/v1/audio-analysis/0kzIXCcyEAM4C58reHXnOm,125636,4,bigroom,Jook It (feat. Richie Loop)
6672,0.666,0.894,6,-4.422,0,0.0511,0.000108,0.721,0.169,0.0424,129.993,audio_features,5AI3AO39mQi7oJsgA9DRu8,spotify:track:5AI3AO39mQi7oJsgA9DRu8,https://api.spotify.com/v1/tracks/5AI3AO39mQi7oJsgA9DRu8,https://api.spotify.com/v1/audio-analysis/5AI3AO39mQi7oJsgA9DRu8,360168,4,bigroom,Puzzle
6673,0.563,0.894,7,-3.659,0,0.0518,0.0152,5.65e-05,0.697,0.171,128.064,audio_features,5tEQAPqtgC8aCoZcyTDJoJ,spotify:track:5tEQAPqtgC8aCoZcyTDJoJ,https://api.spotify.com/v1/tracks/5tEQAPqtgC8aCoZcyTDJoJ,https://api.spotify.com/v1/audio-analysis/5tEQAPqtgC8aCoZcyTDJoJ,183750,4,bigroom,Invincible (feat. Ruby Prophet) - Radio Edit
6674,0.804,0.938,9,-6.232,1,0.0576,0.000256,0.464,0.0457,0.691,127.996,audio_features,2Vh4npWU8XstqQq8YDR6U2,spotify:track:2Vh4npWU8XstqQq8YDR6U2,https://api.spotify.com/v1/tracks/2Vh4npWU8XstqQq8YDR6U2,https://api.spotify.com/v1/audio-analysis/2Vh4npWU8XstqQq8YDR6U2,217600,4,bigroom,Bounce Radio
6675,0.596,0.983,1,-1.767,1,0.299,0.00196,0.0047,0.231,0.146,150.061,audio_features,4SJrFfeVaEWXdB5qUa6h1G,spotify:track:4SJrFfeVaEWXdB5qUa6h1G,https://api.spotify.com/v1/tracks/4SJrFfeVaEWXdB5qUa6h1G,https://api.spotify.com/v1/audio-analysis/4SJrFfeVaEWXdB5qUa6h1G,195208,4,bigroom,Do You Like Bass?
6676,0.785,0.886,6,-4.407,1,0.0706,0.00147,0.568,0.0839,0.448,126.057,audio_features,6kjI20T4EdOgVRUKvbvKXa,spotify:track:6kjI20T4EdOgVRUKvbvKXa,https://api.spotify.com/v1/tracks/6kjI20T4EdOgVRUKvbvKXa,https://api.spotify.com/v1/audio-analysis/6kjI20T4EdOgVRUKvbvKXa,196429,4,bigroom,The Buzz - Edit
6677,0.789,0.647,10,-4.481,0,0.0682,0.00248,0.887,0.124,0.717,128.02,audio_features,1cWI0PVXE7vj603qMPinUo,spotify:track:1cWI0PVXE7vj603qMPinUo,https://api.spotify.com/v1/tracks/1cWI0PVXE7vj603qMPinUo,https://api.spotify.com/v1/audio-analysis/1cWI0PVXE7vj603qMPinUo,273142,4,bigroom,How To Twerk - Original Mix
6678,0.817,0.952,6,-5.872,0,0.198,0.00661,1.86e-05,0.167,0.368,128.084,audio_features,2r4jLL6MoM5hnkOSwZvbcX,spotify:track:2r4jLL6MoM5hnkOSwZvbcX,https://api.spotify.com/v1/tracks/2r4jLL6MoM5hnkOSwZvbcX,https://api.spotify.com/v1/audio-analysis/2r4jLL6MoM5hnkOSwZvbcX,191570,4,bigroom,Gettin High
6679,0.768,0.952,0,-2.191,1,0.151,0.0101,0.000121,0.0901,0.67,128.006,audio_features,7ugGMMutTrQFvkoN4NL8Be,spotify:track:7ugGMMutTrQFvkoN4NL8Be,https://api.spotify.com/v1/tracks/7ugGMMutTrQFvkoN4NL8Be,https://api.spotify.com/v1/audio-analysis/7ugGMMutTrQFvkoN4NL8Be,167813,4,bigroom,We Wanna Party (feat. Savage)
6680,0.616,0.946,0,-3.763,1,0.103,0.00187,0.0103,0.311,0.304,129.929,audio_features,33ZJp09RdLbDQ3bKotQQx5,spotify:track:33ZJp09RdLbDQ3bKotQQx5,https://api.spotify.com/v1/tracks/33ZJp09RdLbDQ3bKotQQx5,https://api.spotify.com/v1/audio-analysis/33ZJp09RdLbDQ3bKotQQx5,214534,4,bigroom,Playing Games
6681,0.604,0.965,11,-4.256,0,0.0561,0.00286,0.0023,0.0863,0.0615,127.965,audio_features,41R06Yk9u9Au1bgooG5Zwe,spotify:track:41R06Yk9u9Au1bgooG5Zwe,https://api.spotify.com/v1/tracks/41R06Yk9u9Au1bgooG5Zwe,https://api.spotify.com/v1/audio-analysis/41R06Yk9u9Au1bgooG5Zwe,206260,4,bigroom,Wake Up The Sun
6682,0.674,0.942,2,-2.606,1,0.0375,0.000538,0.00672,0.0739,0.0693,127.968,audio_features,5KpfZWt08pQmAtdGE5x80l,spotify:track:5KpfZWt08pQmAtdGE5x80l,https://api.spotify.com/v1/tracks/5KpfZWt08pQmAtdGE5x80l,https://api.spotify.com/v1/audio-analysis/5KpfZWt08pQmAtdGE5x80l,172046,4,bigroom,Zero Fs Given
6683,0.686,0.966,11,-6.645,1,0.0976,0.0677,0.0433,0.154,0.151,127.991,audio_features,5UOrIrENTQk1jwIKSiVZMl,spotify:track:5UOrIrENTQk1jwIKSiVZMl,https://api.spotify.com/v1/tracks/5UOrIrENTQk1jwIKSiVZMl,https://api.spotify.com/v1/audio-analysis/5UOrIrENTQk1jwIKSiVZMl,140625,4,bigroom,How It's Done
6684,0.666,0.894,6,-4.422,0,0.0511,0.000108,0.721,0.169,0.0424,129.993,audio_features,5GtJxZMHvcHHvgHZ8sWucU,spotify:track:5GtJxZMHvcHHvgHZ8sWucU,https://api.spotify.com/v1/tracks/5GtJxZMHvcHHvgHZ8sWucU,https://api.spotify.com/v1/audio-analysis/5GtJxZMHvcHHvgHZ8sWucU,360168,4,bigroom,Puzzle
6685,0.517,0.576,0,-8.645,0,0.0689,0.0059,0.674,0.373,0.146,127.937,audio_features,0XqgWTuOK0I749qo2GfGKW,spotify:track:0XqgWTuOK0I749qo2GfGKW,https://api.spotify.com/v1/tracks/0XqgWTuOK0I749qo2GfGKW,https://api.spotify.com/v1/audio-analysis/0XqgWTuOK0I749qo2GfGKW,296587,4,bigroom,Keygen - Original Mix
6686,0.797,0.972,4,-0.147,1,0.179,0.0143,0.000311,0.16,0.322,127.986,audio_features,6vwb2N194rjZTLTHn65sNT,spotify:track:6vwb2N194rjZTLTHn65sNT,https://api.spotify.com/v1/tracks/6vwb2N194rjZTLTHn65sNT,https://api.spotify.com/v1/audio-analysis/6vwb2N194rjZTLTHn65sNT,348750,4,bigroom,#Pantsdown - Club Mix
6687,0.851,0.717,7,-7.171,1,0.102,0.00133,0.544,0.048,0.785,127.993,audio_features,40VawC9zLRKBA5PjDnBcDj,spotify:track:40VawC9zLRKBA5PjDnBcDj,https://api.spotify.com/v1/tracks/40VawC9zLRKBA5PjDnBcDj,https://api.spotify.com/v1/audio-analysis/40VawC9zLRKBA5PjDnBcDj,335636,4,bigroom,Sliced - Original Mix
6688,0.656,0.908,4,-3.195,0,0.0327,0.0114,0.209,0.17,0.232,144.978,audio_features,1nSGxKsoOSWS84VOQMRBkV,spotify:track:1nSGxKsoOSWS84VOQMRBkV,https://api.spotify.com/v1/tracks/1nSGxKsoOSWS84VOQMRBkV,https://api.spotify.com/v1/audio-analysis/1nSGxKsoOSWS84VOQMRBkV,193659,4,bigroom,Shotgun
6689,0.722,0.877,7,-2.068,1,0.0574,0.00158,0.859,0.0253,0.069,127.989,audio_features,4uQOLeTGvkZASI10u6nn2L,spotify:track:4uQOLeTGvkZASI10u6nn2L,https://api.spotify.com/v1/tracks/4uQOLeTGvkZASI10u6nn2L,https://api.spotify.com/v1/audio-analysis/4uQOLeTGvkZASI10u6nn2L,357520,4,bigroom,WTF! - Original Mix
6690,0.691,0.488,1,-7.249,0,0.0399,0.000255,0.945,0.472,0.118,127.038,audio_features,7quO6j1759nWCZlVHBfaZb,spotify:track:7quO6j1759nWCZlVHBfaZb,https://api.spotify.com/v1/tracks/7quO6j1759nWCZlVHBfaZb,https://api.spotify.com/v1/audio-analysis/7quO6j1759nWCZlVHBfaZb,359320,4,bigroom,Mode - Original Mix
6691,0.565,0.914,8,-2.195,1,0.179,0.0315,1.07e-05,0.0517,0.426,127.97,audio_features,58M1mI0eEkLDIcu3K1k083,spotify:track:58M1mI0eEkLDIcu3K1k083,https://api.spotify.com/v1/tracks/58M1mI0eEkLDIcu3K1k083,https://api.spotify.com/v1/audio-analysis/58M1mI0eEkLDIcu3K1k083,293467,4,bigroom,Noise
6692,0.691,0.96,7,-3.341,1,0.0805,0.000429,0.0146,0.847,0.286,128.038,audio_features,1HXULzbZgqqCo5TzouKPRV,spotify:track:1HXULzbZgqqCo5TzouKPRV,https://api.spotify.com/v1/tracks/1HXULzbZgqqCo5TzouKPRV,https://api.spotify.com/v1/audio-analysis/1HXULzbZgqqCo5TzouKPRV,260625,4,bigroom,Slenderman - Original Mix
6693,0.648,0.981,0,-2.235,1,0.168,0.00489,0.804,0.193,0.309,127.993,audio_features,3TG0YYc78Q1d9MNGdMMaNq,spotify:track:3TG0YYc78Q1d9MNGdMMaNq,https://api.spotify.com/v1/tracks/3TG0YYc78Q1d9MNGdMMaNq,https://api.spotify.com/v1/audio-analysis/3TG0YYc78Q1d9MNGdMMaNq,268359,4,bigroom,Kingdom - Original Mix
6694,0.693,0.909,6,-4.985,1,0.0543,0.017,0.259,0.11,0.172,128.036,audio_features,2LwHOuamSpNVERxTgsViLe,spotify:track:2LwHOuamSpNVERxTgsViLe,https://api.spotify.com/v1/tracks/2LwHOuamSpNVERxTgsViLe,https://api.spotify.com/v1/audio-analysis/2LwHOuamSpNVERxTgsViLe,314932,4,bigroom,The Underground - Original Mix
6695,0.656,0.882,9,-3.514,1,0.0491,0.000763,0.84,0.0982,0.0383,128.025,audio_features,08IBpPJDOKQMhuQdmwMs0e,spotify:track:08IBpPJDOKQMhuQdmwMs0e,https://api.spotify.com/v1/tracks/08IBpPJDOKQMhuQdmwMs0e,https://api.spotify.com/v1/audio-analysis/08IBpPJDOKQMhuQdmwMs0e,265387,4,bigroom,Busted - Original Mix
6696,0.467,0.901,0,-4.397,1,0.101,0.00779,0.0254,0.0608,0.0552,127.952,audio_features,4kwF7lcUi1UMsm0shUcOTz,spotify:track:4kwF7lcUi1UMsm0shUcOTz,https://api.spotify.com/v1/tracks/4kwF7lcUi1UMsm0shUcOTz,https://api.spotify.com/v1/audio-analysis/4kwF7lcUi1UMsm0shUcOTz,367642,4,bigroom,We Were Young - Original Mix
6697,0.654,0.954,11,-1.744,0,0.312,0.000891,0.435,0.158,0.133,127.986,audio_features,0In5fzZ1m19lGnIDqgg99s,spotify:track:0In5fzZ1m19lGnIDqgg99s,https://api.spotify.com/v1/tracks/0In5fzZ1m19lGnIDqgg99s,https://api.spotify.com/v1/audio-analysis/0In5fzZ1m19lGnIDqgg99s,296360,4,bigroom,Beast - Original Mix
6698,0.625,0.991,6,-2.167,0,0.121,0.00206,0.00261,0.321,0.155,127.986,audio_features,00GzWC44BOnsef94MKhTv6,spotify:track:00GzWC44BOnsef94MKhTv6,https://api.spotify.com/v1/tracks/00GzWC44BOnsef94MKhTv6,https://api.spotify.com/v1/audio-analysis/00GzWC44BOnsef94MKhTv6,247500,4,bigroom,Salute - Original Mix
6699,0.658,0.877,5,-3.066,1,0.0373,0.0054,0.0583,0.303,0.0637,128.011,audio_features,0BLUwPUGuO0eJjdLl5Uf2i,spotify:track:0BLUwPUGuO0eJjdLl5Uf2i,https://api.spotify.com/v1/tracks/0BLUwPUGuO0eJjdLl5Uf2i,https://api.spotify.com/v1/audio-analysis/0BLUwPUGuO0eJjdLl5Uf2i,199787,4,bigroom,Freedom - Original Mix Edit
6700,0.569,0.831,6,-4.144,1,0.0523,0.307,2.25e-06,0.107,0.365,128.089,audio_features,1XjBJ9k0jPMsN4Kmi99Df7,spotify:track:1XjBJ9k0jPMsN4Kmi99Df7,https://api.spotify.com/v1/tracks/1XjBJ9k0jPMsN4Kmi99Df7,https://api.spotify.com/v1/audio-analysis/1XjBJ9k0jPMsN4Kmi99Df7,221250,4,bigroom,Celebrate The Rain - Radio Edit
6701,0.631,0.806,11,-5.745,0,0.057,0.000444,0.909,0.0312,0.0882,129.988,audio_features,13oFwcYhqTsBx4otEIPP6j,spotify:track:13oFwcYhqTsBx4otEIPP6j,https://api.spotify.com/v1/tracks/13oFwcYhqTsBx4otEIPP6j,https://api.spotify.com/v1/audio-analysis/13oFwcYhqTsBx4otEIPP6j,402200,4,bigroom,Slow Down - Original Mix
6702,0.54,0.865,5,-3.939,0,0.0407,0.019,0.0212,0.412,0.166,127.982,audio_features,7cSkOU3iJxyKqcmDIueU7U,spotify:track:7cSkOU3iJxyKqcmDIueU7U,https://api.spotify.com/v1/tracks/7cSkOU3iJxyKqcmDIueU7U,https://api.spotify.com/v1/audio-analysis/7cSkOU3iJxyKqcmDIueU7U,226362,4,bigroom,Deja Vu (feat. Delora) - Radio Edit
6703,0.565,0.98,2,-5.56,1,0.088,0.000463,0.808,0.0383,0.575,128.008,audio_features,3rmEj7DHdWCOrfkd4C5p7M,spotify:track:3rmEj7DHdWCOrfkd4C5p7M,https://api.spotify.com/v1/tracks/3rmEj7DHdWCOrfkd4C5p7M,https://api.spotify.com/v1/audio-analysis/3rmEj7DHdWCOrfkd4C5p7M,274100,4,bigroom,Romani - Original Mix
6704,0.782,0.92,2,-3.064,0,0.0362,0.00902,0.0819,0.36,0.351,125.991,audio_features,41F5xvPRbCmgr5J1Fua2sm,spotify:track:41F5xvPRbCmgr5J1Fua2sm,https://api.spotify.com/v1/tracks/41F5xvPRbCmgr5J1Fua2sm,https://api.spotify.com/v1/audio-analysis/41F5xvPRbCmgr5J1Fua2sm,190938,4,bigroom,Back To Life - Radio Edit
6705,0.648,0.805,1,-4.046,0,0.0596,0.00292,0.575,0.0588,0.379,128.049,audio_features,3mPZqaaTbav69ji1CSZ4w3,spotify:track:3mPZqaaTbav69ji1CSZ4w3,https://api.spotify.com/v1/tracks/3mPZqaaTbav69ji1CSZ4w3,https://api.spotify.com/v1/audio-analysis/3mPZqaaTbav69ji1CSZ4w3,273764,4,bigroom,Black Mask - Original Mix
6706,0.689,0.864,9,-5.413,1,0.0353,0.228,0.00513,0.199,0.454,128.01,audio_features,5P8q7LiOVQJ7lwCl8vtClJ,spotify:track:5P8q7LiOVQJ7lwCl8vtClJ,https://api.spotify.com/v1/tracks/5P8q7LiOVQJ7lwCl8vtClJ,https://api.spotify.com/v1/audio-analysis/5P8q7LiOVQJ7lwCl8vtClJ,169430,4,bigroom,90s By Nature
6707,0.689,0.926,6,-1.373,1,0.046,0.00839,0.884,0.0869,0.149,127.993,audio_features,0b4GyMSgcEnzr9O0SH6a1v,spotify:track:0b4GyMSgcEnzr9O0SH6a1v,https://api.spotify.com/v1/tracks/0b4GyMSgcEnzr9O0SH6a1v,https://api.spotify.com/v1/audio-analysis/0b4GyMSgcEnzr9O0SH6a1v,347280,4,bigroom,Airport - Original Mix
6708,0.851,0.462,2,-5.463,1,0.163,0.00569,0.816,0.0446,0.185,128.032,audio_features,1qm9MfTAoEixNPSqshHqfV,spotify:track:1qm9MfTAoEixNPSqshHqfV,https://api.spotify.com/v1/tracks/1qm9MfTAoEixNPSqshHqfV,https://api.spotify.com/v1/audio-analysis/1qm9MfTAoEixNPSqshHqfV,223000,4,bigroom,Toca (feat. Timmy Trumpet & KSHMR)
6709,0.609,0.968,0,-3.552,1,0.0549,0.00117,0.0601,0.183,0.224,127.981,audio_features,7wbMNC4BaITq8wc8V22o0v,spotify:track:7wbMNC4BaITq8wc8V22o0v,https://api.spotify.com/v1/tracks/7wbMNC4BaITq8wc8V22o0v,https://api.spotify.com/v1/audio-analysis/7wbMNC4BaITq8wc8V22o0v,180000,4,bigroom,TORA
6710,0.565,0.953,1,-3.441,1,0.065,0.00378,0.926,0.15,0.196,127.918,audio_features,6vfXQTPginIse6HfQPAwgr,spotify:track:6vfXQTPginIse6HfQPAwgr,https://api.spotify.com/v1/tracks/6vfXQTPginIse6HfQPAwgr,https://api.spotify.com/v1/audio-analysis/6vfXQTPginIse6HfQPAwgr,175499,4,bigroom,Go - Radio Edit
6711,0.643,0.997,11,-1.656,1,0.0483,0.00205,0.672,0.659,0.555,128.004,audio_features,5lByoyTJti3jYo22bLQKOH,spotify:track:5lByoyTJti3jYo22bLQKOH,https://api.spotify.com/v1/tracks/5lByoyTJti3jYo22bLQKOH,https://api.spotify.com/v1/audio-analysis/5lByoyTJti3jYo22bLQKOH,234773,4,bigroom,Burnin
6712,0.621,0.943,7,-2.972,1,0.054,0.00258,0.859,0.0387,0.296,127.99,audio_features,6Bt2mVyRQXsO7FeXNq79zr,spotify:track:6Bt2mVyRQXsO7FeXNq79zr,https://api.spotify.com/v1/tracks/6Bt2mVyRQXsO7FeXNq79zr,https://api.spotify.com/v1/audio-analysis/6Bt2mVyRQXsO7FeXNq79zr,272483,4,bigroom,Vicious
6713,0.5,0.986,10,-2.197,1,0.322,0.00106,0.000115,0.283,0.24,127.972,audio_features,1rEE9uPXdjBNa35RNPtJb3,spotify:track:1rEE9uPXdjBNa35RNPtJb3,https://api.spotify.com/v1/tracks/1rEE9uPXdjBNa35RNPtJb3,https://api.spotify.com/v1/audio-analysis/1rEE9uPXdjBNa35RNPtJb3,210588,4,bigroom,Raveheart
6714,0.78,0.938,0,-4.034,1,0.0791,0.071,0.144,0.154,0.407,127.0,audio_features,7HsBPZz9DNjSoknVFsOwAh,spotify:track:7HsBPZz9DNjSoknVFsOwAh,https://api.spotify.com/v1/tracks/7HsBPZz9DNjSoknVFsOwAh,https://api.spotify.com/v1/audio-analysis/7HsBPZz9DNjSoknVFsOwAh,221236,4,bigroom,Bootie in Your Face - No Rock Drop
